;Accuracy;f1_score_macro;Method;Alpha;Samples_labeled;Dataset;Neighbors;Resolution;ADC;Time;Qnt_Amostras;Qnt_parametros;Execucao
119;0,6689895470383276;0,6095238095238095;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,1792042999950354;297,0;13,0;30,0
120;0,7295373665480427;0,7110930735930736;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,66772889999993;297,0;13,0;1,0
121;0,6298932384341637;0,6273969808241534;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667729900000268;297,0;13,0;2,0
122;0,7046263345195729;0,687380202399303;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667734800001199;297,0;13,0;3,0
123;0,7508896797153025;0,7464944839674194;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667760699994687;297,0;13,0;4,0
124;0,5729537366548043;0,5401985382349732;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667735199996969;297,0;13,0;5,0
125;0,7224199288256228;0,7137147335423197;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667744099991978;297,0;13,0;6,0
126;0,7295373665480427;0,719560878243513;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,66772559999663;297,0;13,0;7,0
127;0,7188612099644128;0,7063507811156527;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667820399998163;297,0;13,0;8,0
128;0,7046263345195729;0,7002377739219845;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,66772349999519;297,0;13,0;9,0
129;0,7188612099644128;0,715167378780297;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667732200003229;297,0;13,0;10,0
130;0,7651245551601423;0,7605113636363636;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667749599997478;297,0;13,0;11,0
131;0,604982206405694;0,5334948624758828;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667725699990115;297,0;13,0;12,0
132;0,7259786476868327;0,7203112679515518;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667729900000268;297,0;13,0;13,0
133;0,697508896797153;0,6940213422835987;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667717999996967;297,0;13,0;14,0
134;0,7402135231316725;0,7269193391642371;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667838000001211;297,0;13,0;15,0
135;0,7793594306049823;0,7787289168868117;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667722899997898;297,0;13,0;16,0
136;0,7793594306049823;0,7740688868139849;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667729899992992;297,0;13,0;17,0
137;0,7508896797153025;0,7489021650326797;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667727899992315;297,0;13,0;18,0
138;0,7615658362989324;0,7611302130251087;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667977899996913;297,0;13,0;19,0
139;0,7117437722419929;0,7044985394352483;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667730799999845;297,0;13,0;20,0
140;0,6903914590747331;0,6857914015808753;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667733100002806;297,0;13,0;21,0
141;0,5587188612099644;0,5460183447988326;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667727299995022;297,0;13,0;22,0
142;0,7686832740213523;0,7604810050224897;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667796499998076;297,0;13,0;23,0
143;0,6441281138790036;0,5837776987794763;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667739899996377;297,0;13,0;24,0
144;0,708185053380783;0,6772467503361721;PhyDL;0,9;6;heart_2classes;6;1;fastgreedy;10,667725100000098;297,0;13,0;25,0
